Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1706810409,100,,Aggregated,40.000000,0.000000,500,510,510,510,530,590,1200,1500,1600,2400,2400,7616,0,500.0,530.8257810136552,484.75550000011935,2361.0591000001477,12655.0
1706810410,100,,Aggregated,37.800000,0.000000,500,510,510,510,530,590,1200,1500,1600,2400,2400,7655,0,500.0,530.6655795297191,484.75550000011935,2361.0591000001477,12655.0
1706810411,100,,Aggregated,39.300000,0.000000,500,510,510,510,530,580,1200,1500,1600,2400,2400,7691,0,500.0,530.5801240410871,484.75550000011935,2361.0591000001477,12655.0
1706810412,100,,Aggregated,39.000000,0.000000,500,510,510,510,530,580,1200,1500,1600,2400,2400,7733,0,500.0,530.6865127634813,484.75550000011935,2361.0591000001477,12655.0
1706810413,100,,Aggregated,39.200000,0.000000,500,510,510,510,530,580,1200,1500,1600,2400,2400,7771,0,500.0,530.5784629520011,484.75550000011935,2361.0591000001477,12655.0
1706810414,100,,Aggregated,38.500000,0.000000,500,510,510,510,530,590,1200,1500,1600,2400,2400,7811,0,500.0,530.9309565612598,484.75550000011935,2361.0591000001477,12655.0
1706810415,100,,Aggregated,38.500000,0.000000,500,510,510,510,530,590,1200,1500,1600,2400,2400,7852,0,500.0,530.932105998472,484.75550000011935,2361.0591000001477,12655.0
1706810416,100,,Aggregated,37.200000,0.000000,500,510,510,510,530,590,1200,1500,1600,2400,2400,7897,0,500.0,531.0608786881095,484.75550000011935,2361.0591000001477,12655.0
1706810417,100,,Aggregated,41.000000,0.000000,500,510,510,510,530,590,1200,1500,1600,2400,2400,7934,0,500.0,530.9148331358715,484.75550000011935,2361.0591000001477,12655.0
1706810418,100,,Aggregated,38.800000,0.000000,500,510,510,510,530,590,1200,1500,1600,2400,2400,7970,0,500.0,530.7665471392728,484.75550000011935,2361.0591000001477,12655.0
1706810419,100,,Aggregated,38.900000,0.000000,500,510,510,510,530,590,1100,1500,1600,2400,2400,8010,0,500.0,530.6139491635456,484.75550000011935,2361.0591000001477,12655.0
1706810420,100,,Aggregated,39.900000,0.000000,500,510,510,510,530,590,1100,1500,1600,2400,2400,8054,0,500.0,530.4439984231437,484.75550000011935,2361.0591000001477,12655.0
1706810421,100,,Aggregated,39.600000,0.000000,500,510,510,510,530,590,1100,1500,1600,2400,2400,8090,0,500.0,530.3589545982695,484.75550000011935,2361.0591000001477,12655.0
1706810422,100,,Aggregated,38.400000,0.000000,500,510,510,510,530,590,1100,1500,1600,2400,2400,8127,0,500.0,530.2355785406671,484.75550000011935,2361.0591000001477,12655.0
1706810423,100,,Aggregated,39.200000,0.000000,500,510,510,510,530,590,1100,1500,1600,2400,2400,8164,0,500.0,530.3558118079376,484.75550000011935,2361.0591000001477,12655.0
1706810424,100,,Aggregated,38.800000,0.000000,500,510,510,510,530,590,1100,1500,1600,2400,2400,8196,0,500.0,530.2552747315765,484.75550000011935,2361.0591000001477,12655.0
1706810425,100,,Aggregated,38.400000,0.000000,500,510,510,510,530,600,1200,1500,1600,2400,2400,8231,0,500.0,532.3903136678412,484.75550000011935,2361.0591000001477,12655.0
1706810426,100,,Aggregated,40.200000,0.000000,500,510,510,510,530,630,1200,1500,1600,2400,2400,8278,0,500.0,534.4692783522589,484.75550000011935,2361.0591000001477,12655.0
1706810427,100,,Aggregated,36.100000,0.000000,500,510,510,510,530,630,1200,1500,1600,2400,2400,8309,0,500.0,534.4842281381632,484.75550000011935,2361.0591000001477,12655.0
